"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
2619,"Акционерное общество ""Страховая компания ""Астро-Волга""",1151102119.15238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949703685.91602,768903626.62905,,,,11775322.49901,,757128304.13004,180800059.28697,,25214584.34397,155585474.943,201398433.23636,198578588.08302,134112377.752,134112377.752,,,,457160,,457160,12795350.50828,53635.44227,53320.44227,53320.44227,,,,315,,,315,,20278390.79404,,6260.45,20272130.34404,30881673.58643,5446295.69658,1774264.15008,23661113.73977,2819845.15334,88360,88360,,,,,90228.8,,90228.8,,,,,29500,2000,27500,2556692.55334,1381899.82878,,,,1174792.72456,55063.8,,,,55000,,,,,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,"Общество с ограниченной ответственностью ""Страховая компания ""ИНСАЙТ""",76397962.54625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570901.30607,6480201.30607,,,,,,6480201.30607,90700,,29000,61700,69827061.24018,12054985.5572,12054985.5572,12054985.5572,,,,,,,,,,,,,,,,,,,,,,,,,,,1309600,1309600,1309600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56462475.68298,,,56462475.68298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,"Акционерное общество ""Чрезвычайная страховая компания""",80065960.96649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79651650,3922650,,,,3922650,,,75729000,,75729000,,414310.96649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414310.96649,,,,,,,,,,266310.96649,,,266310.96649,,,,148000,,,,,148000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,"Акционерное общество ""Страховая компания ""Резерв""",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,75,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,"Общество с ограниченной ответственностью ""Страховая компания ""Мегарусс-Д""",239909095.81764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165329549.48925,36471483.12025,2451913.58,,,31251000,,2768569.54025,128858066.369,,128481982.67036,376083.69864,74579546.32839,74478701.34339,11690049.85669,11690049.85669,,,,,,,10346338.26617,,,,,,,,,,,,50845097.33728,,,50845097.33728,1597215.88325,117633.12703,3766.4,1475816.35622,100844.985,,,,,,23880,,,,,,,,1400,1400,,75564.985,,,,,75564.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,"Общество с ограниченной ответственностью ""Страховая компания НИК""",708715168.6985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265900,2257900,,,,2257900,,,8000,,8000,,706449268.6985,243263260.8525,,,,,243041275.5447,,,,45759.4248,,,,,,,,,,,,,,,,176225.883,,,176225.883,458226412.407,,,,,,305440080,,,,,,,,43634040,,43634040,109152292.407,,,,,109152292.407,,,,,,,,,,,,4959595.439,,,4959595.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,"Акционерное общество ""Страховая компания ""РСХБ-Страхование""",2246872039.41933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289329131.3122,234004578.90633,34502703.99312,,,33758533.96875,,165743340.94446,55324552.40587,,47749800,7574752.40587,1957167908.10713,1847298121.7368,8626803.51583,8626803.51583,,4843809.49011,,672745.622,652117.4,20628.222,1757827.20032,288308647.68128,135450471.32579,44940002.37079,223220.737,86052227.603,4235020.615,152858176.35549,8813052.99853,3214129.88016,125917760.93852,14913232.53828,1407447931.4502,14194413.68097,64885190.77664,1328368326.99259,135640356.77706,34599028.55557,,101041328.22149,46451050.3477,509400,509400,,,,,32060,,32060,,,,,460100,426100,34000,45316446.9077,610958.4886,,13000,,44692488.4191,133043.44,,,,,,,,,133043.44,20062020.60035,43356715.42228,531.0698,,43356184.35248,,,,,,,,,,375000,375000,,,,,,,,,,,,,,,,,,,,,,
3064,"Акционерное общество ""Боровицкое страховое общество""",55178998.648030005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42275505.87763,6162641.89413,4410,,,,,6158231.89413,36112863.9835,25757762.1005,,10355101.883,12903492.7704,10332236.07272,4825773.767,4825773.767,,,,,,,3016741.06561,,,,,,,,,,,,2283734.49948,,,2283734.49948,205986.74063,,,205986.74063,1235063.04183,503000,503000,,,,,,,,,,,,17776.62098,,17776.62098,152766.42085,,,,,152766.42085,561520,,,,,,,,549520,12000,,1336193.65585,1336193.65585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,"Общество с ограниченной ответственностью ""Международная страховая компания ""АйАйСи""",882328374.2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465100,1000,,,,,,1000,2464100,,,2464100,879863274.2971,862535724.2971,,,,,,,,,,,,,,,,,,,,,,,,,862535724.2971,,,862535724.2971,17327550,,,,,,,,,,,,,,,,,17317550,,,,,17317550,10000,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,"Общество с ограниченной ответственностью ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",633242982.70984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63284699.78726,26323640.64626,,,,,,26323640.64626,36961059.141,,,36961059.141,569958282.92258,87409763.86076,2761580.3587,2761580.3587,,,17353.49992,5035985.136,,5035985.136,22840501.43083,,,,,,,,,,,,46156556.35338,,,46156556.35338,10597787.08193,,,10597787.08193,421161601.72512,,,,,,58420,126629686.22,,126629686.22,94000,,,94000,,,,271617105.86224,,,,,271617105.86224,22762389.64288,,,,,,,,,22762389.64288,,61386917.3367,45786345.0738,,15600572.2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,"Акционерное общество ""Группа страховых компаний ""Югория""",422080343963.1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835792410.02614,406360394.05534,921692.6068,90089964,600000,106091762.40034,,208656975.0482,429432015.9708,39667760.94711,234252313.82645,155511941.19724,7184930940.66202,4675733674.05461,270966115.84737,270966115.84737,,,35851131.70499,5672601.67619,,5672601.67619,107313059.56314,268400.4,,,,,,268400.4,,,268400.4,,4021242008.51892,3071982157.72975,122352907.06809,826906943.72108,234420356.344,52618446.07542,23617169.87302,158184740.39556,2489908550.80842,1049920,1049920,,,,2361467149.74853,87121377.74609,1500287.668,85621090.07809,1172143.2858,110000,,1062143.2858,339311.07251,171542.9115,167768.16101,38499561.70549,8264468.73848,,818410,,29416682.96701,259087.25,,,20000,,,,,78000,161087.25,3482658.72812,15806057.07087,62704.10401,,15743352.96686,,,,,,,,,,60410000,45260000,550000,3790000,10810000,413999210612.5,4048,,4048,,,,,4803850656,4803850656,,388833533708.5,24486569399.5,53388895081,19058556793,291899512435,,20361822200,
3225,"Общество с ограниченной ответственностью ""Страховая компания ИНТЕРИ""",47501139.76375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526000,1526000,,1526000,,,,,,,,,45975139.76375,29080639.76375,29080639.76375,29080639.76375,,,,,,,,,,,,,,,,,,,,,,,,,,,16894500,16894500,16894500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3229,"Акционерное общество ""Страховая бизнес группа""",250768247981.96136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126067179.12058,53185274.52958,,32371440,,19827882.55125,,985951.97833,72881904.591,,54533568.591,18348336,615900962.84079,558298813.93638,22226.003,22226.003,,1114940,4836.66,1026641,1026641,,30082424.50542,,,,,,,,,,,,525654169.9783,,524199568.64117,1454601.33713,393575.78966,338053.34566,55497.444,25,57490169.21071,,,,,,11100,152593.9,48030,104563.9,,,,,2028400,,2028400,54249407.01141,52641176.41141,,25000,,1583230.6,1048668.2993,,,160000,1300,,,,,887368.2993,,111979.6937,,,111979.6937,,,,,,,,,,12420000,8285000,195000,90000,3850000,250013859840,,,,,,,1507328,35418112,35418112,,233494220800,6895001600,10344300544,17545922560,198708996096,7354163200,9128550400,
3230,"Акционерное общество ""Страховая компания ""СОГАЗ-Мед""",94590400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94590400,,,,,,,,94590400,,94590400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,"Акционерное общество Страховая компания ""Совкомбанк Жизнь""",1444600529.95265,295973404.10594,295973404.10594,105201388.13851,,,,,,,16972353.16934,569390.42088,6250315.31501,6716757.42245,3435890.011,,247647.87175,,,237116.21675,10531.655,,87981387.09742,87981387.09742,,,,,,,,,,,190772015.96743,,,,,,,,,,,,,2593118.67569,,,1006250,254075.20276,1332793.47293,188178897.29174,187303104.78774,,,301421.884,574370.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62440.63847,658.7018,658.7018,,,,,61781.93667,781.35428,,,1853.4756,59147.10679,1148564685.20824,1107664860.71624,,,,1065188734.30861,,42476126.40763,40899824.492,,25018324.492,15881500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,"Общество с ограниченной ответственностью Страховая компания ""Паритет-СК""",16046114645.17617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557003.57451,2815448.85382,,,,,,2815448.85382,2741554.72069,,,2741554.72069,27128841.60166,13485830.5063,678486.31922,678486.31922,,,54867.997,15360.25,12400,2960.25,9220564.73756,,,,,,,,,,,,3393852.7607,,47349.60711,3346503.15359,122698.44182,41430,,81268.44182,13242227.22936,4737900.6,4737900.6,,,,24708,2000,,2000,100,100,,,153200,,153200,8323818.62936,4734.96036,,,,8319083.669,500,,,,,,,,500,,,400783.866,387437.67,,13346.196,,,,,,,,,,1960000,970000,20000,10000,960000,16011468800,,,,,,,,,,,14487756800,164044800,1347584000,1038336000,11937792000,,,1523712000
3300,"Акционерное общество Страховая группа ""Спасские ворота""",1653958181.4210901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25716914.3719,10286902.45139,,,,654546.71233,,9632355.73906,15430011.92051,4436077.7585,10301065.43002,692868.73199,880680267.04919,585219802.58293,1055345.73003,1055345.73003,,,3101884.17415,1259500,1259500,,549063031.58713,,,,,,,,,,,,19334081.61765,,102797.9307,19231283.68695,11405959.47397,,,11405959.47397,295450341.46626,191562.1,191562.1,,,,29717040,260048200,260048200,,6000,,,6000,478194.7,87324.7,390870,5009344.66626,,,,,5009344.66626,,,,,,,,,,,,10123,,,10123,,,,,,,,,,705000,505000,,,200000,746856000,,,,,,,,,,,746856000,,,746856000,,,,
3390,"Акционерное общество ""Страховая Компания ""ПОЛИС-ГАРАНТ""",4641846.4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166885.504,74915,,,,,,74915,1091970.504,,,1091970.504,3474960.9387,1246147.6229,499249.353,499249.353,,,,,,,59700.31545,,,,,,,,,,,,382991.69645,,2015,380976.69645,304206.258,140406.661,163799.597,,1208845.7838,219250,219250,,,,,,,,,,,,760000,,760000,229595.7838,9000,,,,220595.7838,,,,,,,,,,,,1019967.532,107212.132,,912755.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,"Общество с ограниченной ответственностью Страховая компания ""ВТБ Страхование""",3515775651.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532347385.291,558938597.5,,,,79536557.601,,479402039.899,1973408787.791,1719338787.791,,254070000,983428266.192,586961348.76,1903699.553,1903699.553,,200490,14140177.584,,,,20052.785,,,,,,,,,,,,113312283.16,,5293174.908,108019108.252,457384645.678,,178476.807,457206168.871,304231719.52,1500,1500,,,,57673,,,,,,,,30000,,30000,304142546.52,,,,,304142546.52,,,,,,,,,,,,92235197.912,22622103.668,,69613094.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,"Общество с ограниченной ответственностью ""ПРОМИНСТРАХ""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,"Общество с ограниченной ответственностью ""АльфаСтрахование-Жизнь""",1305526192.71939,1170919962.04812,1170919962.04812,1159490858.91596,69884862.07404,,50662864.14042,15345000.81795,1113944.3227,2763052.79297,1085459401.43393,35074687.90095,424985183.22267,571824845.85801,53574684.4523,,4146595.40799,,758240.20525,3368213.13222,20142.07052,,,,,,,,,,,,,,11429103.13216,,,,,,,,,,,,,11429103.13216,,,8859816.65587,2445286.95756,123999.51873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134606230.67127,40375650.59458,,,,,,40375650.59458,94230580.07669,,,94230580.07669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,"Общество с ограниченной ответственностью ""Хоум Кредит Страхование""",1403683504.85926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304247594.93216,304247594.93216,,,,,,304247594.93216,,,,,1099435909.9271,557964031.0511,,,,,,,,,,,,,,,,,,,,,537899.488,,,537899.488,557426131.5631,,,557426131.5631,541249690,,,,,,,,,,,,,,,,,541249690,,,,,541249690,,,,,,,,,,,,222188.876,,,222188.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,"Общество с ограниченной ответственностью Страховая компания ""Согласие-Вита""",191978791.07684,46390218.9932,46390218.9932,44881514.74851,1765412.1053,,128222.905,1028154.4333,609034.767,,40497522.91854,9862914.48621,15320502.98902,10138200.77314,5175904.67017,,33539.72467,246.13,,18811.59874,14481.99593,,2585040,2560690,,20500,,3850,,,,,,,1508704.24469,,,,,,,1000,1000,,,,,818554.24469,1732.436,1300,743153.91107,46228.47245,26139.42517,689150,30100,,593600,,65450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145588572.08364,469140.501,,,,,,469140.501,145119431.58264,,,145119431.58264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,"Общество с ограниченной ответственностью ""Страховое медицинское общество ""Спасение""",8449564.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8449564.696,,,,,,,,8449564.696,,,8449564.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,"Общество с ограниченной ответственностью ""Международная Страховая Группа""",76142967.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11588950,4946700,,,,,,4946700,6642250,,37850,6604400,64554017.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64554017.106,,,,,,,,,,,,,,,,,,,,,,,64554017.106,,,,,,,,,64554017.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,"Общество с ограниченной ответственностью ""ППФ Страхование жизни""",210058836.12350002,152110921.0805,101216522.5,99071722.5,,,,,,,,,,,,,,,,,,,99071722.5,99071722.5,,,,,,,,,,,2144800,,,,,,,,,,,,,,,,,,,2144800,17750,,2127050,,,,,,,,,50894398.5805,134022.57118,5692.968,,,853.334,4839.634,,,,,,,,113177.60318,,,39422.8853,51665.219,22089.49888,,,,,,,15152,,,,,15152,50760376.00932,,,,,,,,,,,,,46527269.41532,,,3026639.822,7914003.011,35586626.58232,,,,,,,4233106.594,,,,,4233106.594,5927521.298,7231.84,,,,372,6859.84,5920289.458,,,,,5920289.458,52020393.745,48407893.745,,,,,,48407893.745,3612500,,,3612500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,"Общество с ограниченной ответственностью Страховая компания ""Сбербанк страхование жизни""",7721905071.2794,4232287353.47168,3758949648.90772,1084798024.39441,,,,,,,1069684874.28575,268868080.13398,77232476.96655,700806823.219,22777493.96622,,15049246.46466,,5541273.11373,8022886.4282,1485086.92273,,63903.644,63403.644,500,,,,,,,,,,2674151624.51331,,,,,,,2673042296.54331,,33164844.27634,80772629.57738,427428305.46541,2131676517.22418,711369.768,,,,711369.768,,397958.202,,,287435,44700,65823.202,,,,,,,473337704.56396,70533467.89525,41073891.7525,,3030882.234,28643094.4395,9399915.079,,,,,,,,29459576.14275,,398067.89015,20574870.67523,7001247.14659,1485390.43078,,,,,,,,,,,,,402804236.66871,,,,,,,,,,,,,402804236.66871,4662.098,157417.37581,60410777.48351,133723476.54056,208507903.17083,,,,,,,,,,,,,,,,,,,,,,,,,,3489617717.80772,457918885.48134,,,,,,457918885.48134,3031698832.32638,,,3031698832.32638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
