"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
2682,"Общество с ограниченной ответственностью ""Страховая компания ""ИНСАЙТ""",73288133.20705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8765077.22892,8668077.22892,,,,,,8668077.22892,97000,,46000,51000,64523055.97813,13355631.27915,13355631.27915,13355631.27915,,,,,,,,,,,,,,,,,,,,,,,,,,,1421600,1421600,1421600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49745824.69898,,,49745824.69898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,"Акционерное общество ""Чрезвычайная страховая компания""",103950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,70000,,,,70000,,,,,,,33950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33950,,,,,,,,,,31000,,,31000,,,,2950,2950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,"Общество с ограниченной ответственностью ""Страховая компания ""Мегарусс-Д""",175351738.68783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154980272.79926,60312688.26932,1345768.06,,,56501800,,2465120.20932,94667584.52994,,94133584.80392,533999.72602,20371465.88857,20310430.90357,10862005.30212,10862005.30212,,,,,,,35147.8844,,,,,,,,,,,,7919915.56798,,,7919915.56798,1493362.14907,113942.34934,2216.4,1377203.39973,61034.985,,,,,,3920,,,,,,,,1400,1400,,55714.985,,,,,55714.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,"Общество с ограниченной ответственностью ""Страховая компания НИК""",244861468.03136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047670,2039670,,,,2039670,,,8000,,8000,,242813798.03136,3357815.45836,,,,,2815589.57536,,,,366000,,,,,,,,,,,,,,,,176225.883,,,176225.883,234475957.504,,,,,,81638930,,,,,,,,43634040,,43634040,109202987.504,,,,,109202987.504,,,,,,,,,,,,4980025.069,,,4980025.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,"Акционерное общество ""Страховая компания ""РСХБ-Страхование""",2627134796.66982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551995445.32631,396448664.92905,32246939.817,,,38600479.3907,,325601245.72135,155546780.39726,,49488900,106057880.39726,2074439351.34351,1967334215.10261,9587984.8467,9587984.8467,,4880070.45345,,75989.222,,75989.222,1540305.52036,279746464.61516,158656146.77243,8339990.9751,3237232.44588,134079702.52689,12999220.82456,121090317.84273,26646856.18114,212111.78459,89960629.49,4270720.387,1564177179.60788,16969830.1604,143344504.94343,1403862844.50405,107326220.83706,20628.222,,107305592.61506,42465287.355,290800,290800,,,,,32060,,32060,,,,,472100,472100,,41670327.355,824590.88,,8000,,40837736.475,,,,,,,,,,,21230461.22808,43409387.65782,,,43409387.65782,,,,,,,,,,700000,700000,,,,,,,,,,,,,,,,,,,,,,
3064,"Акционерное общество ""Боровицкое страховое общество""",35758818.593109995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24440163.73839,3892117.19789,5430,,,,,3886687.19789,20548046.5405,149020.6575,,20399025.883,11318654.85472,10078091.02394,7194648,7194648,,,,,,,189437.23918,,,,,,,,,,,,2463939.79237,,,2463939.79237,230065.99239,,,230065.99239,1238463.83078,503000,503000,,,,,,,,,,,,23369.51554,,23369.51554,125574.31524,,,,,125574.31524,586520,,,,,,,,542520,44000,,2100,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,"Общество с ограниченной ответственностью ""Международная страховая компания ""АйАйСи""",2598354.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595200,1200,,,,,,1200,2594000,,,2594000,3154.2,2904.2,,,,,,,,,,,,,,,,,,,,,,,,,2904.2,,,2904.2,250,,,,,,,,,,,,,,,,,250,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,"Общество с ограниченной ответственностью ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",117970833.40384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000290.77863,8295472.34063,,,,,,8295472.34063,7704818.438,,,7704818.438,101970542.62521,30464638.99321,1346364.3698,1346364.3698,,,,1294644.715,,1294644.715,50.8032,,,,,,,,,,,,21367527.1256,,,21367527.1256,6456051.97961,,,6456051.97961,53371524.9246,,,,,,2410,40648154.3,,40648154.3,39000,,,39000,,,,2404698.2946,,,,,2404698.2946,10277262.33,,,,,,,,,10277262.33,,18134378.7074,12701869.848,,5432508.8594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,"Акционерное общество ""Группа страховых компаний ""Югория""",542490462897.12787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965884475.0644,367432552.24537,370732.8649,1903400,16556000,101694116.77092,,246908302.60955,598451922.81903,63436296.22422,295876531.00913,239139095.58568,8353820823.06348,4609834790.56248,285030641.06269,285030641.06269,,,28266231.2826,4971080.3302,,4971080.3302,11283034.79983,179807.9,,,,,,179807.9,,,179807.9,,4008574514.63364,3084028802.69849,124365198.29585,800180513.6393,271529480.55352,57621181.91735,24670019.46651,189238279.16966,3726750894.94791,1009520,1009520,,,,3626502011.30114,25817194.69481,,25817194.69481,1224108.2858,109000,,1115108.2858,338546.79529,148052.9995,190493.79579,71552222.66287,6088970.1306,,726405,,64736847.53227,307291.208,,,20000,,,47598.863,,155000,84692.345,2866993.6061,14368143.94699,35593.89616,,14332550.05083,,,,,,,,,,62010000,46625000,565000,3730000,11090000,533108747599,20158930000,,20158930000,,,,,4481727008,4481727008,,461959831591,23164453312,36626749280,13673334400,388495294599,15822822400,30685436600,
3225,"Общество с ограниченной ответственностью ""Страховая компания ИНТЕРИ""",46155792.40378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504000,1504000,,1504000,,,,,,,,,44651792.40378,28241492.40378,28241492.40378,28241492.40378,,,,,,,,,,,,,,,,,,,,,,,,,,,16410300,16410300,16410300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3229,"Акционерное общество ""Страховая бизнес группа""",187563365132.22742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95623453.79129,23027768.0651,,3399070,,19028446.339,,600251.7261,72595685.72619,,54637899.72619,17957786,1072683150.43613,995423515.56077,22226.003,22226.003,,22700,4836.66,,,,2238311.05772,,,,,,,,,,,,992765198.90985,,975702992.05101,17062206.85884,370242.9302,314540.6862,55377.244,325,74375836.05976,,,,,,11100,4549029.35,3871659.05,677370.3,,,,,2684225.41994,,2684225.41994,66532530.28982,64400866.88102,,20000,,2111663.4088,598951,,,160000,1300,,,,,437651,,2883798.8156,,,2883798.8156,,,,,,,,,,10140000,6095000,165000,100000,3780000,186384918528,,,,,,,1507328,35418112,35418112,,186347993088,5733785600,4649136128,8308623360,167656448000,,,
3230,"Акционерное общество ""Страховая компания ""СОГАЗ-Мед""",94590400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94590400,,,,,,,,94590400,,94590400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,"Акционерное общество Страховая компания ""Совкомбанк Жизнь""",1395851723.96915,340838468.14731,340838468.14731,170700749.58193,,,,,,,111824220.15993,342114.38577,16200089.13824,29051946.34792,66230070.288,,1500850.978,,,1224552.96847,191868.92894,84429.08059,57375678.444,57370491.975,,,,5186.469,,,,,,,170137718.56538,,,,,,,,,,,,,26639954.20776,,,1323038.4,2005243.70868,23311672.09908,143497764.35762,140996898.01162,,3000,693768.741,1804097.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3648436.96913,28109.77315,677.39204,,,17138.66296,10293.71815,3620327.19598,1527.65542,,1290.8802,20090.88917,3597417.77119,1051364818.85271,1000431500.78071,,,,808800556.97276,,191630943.80795,50933318.072,,20812356.492,30120961.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,"Общество с ограниченной ответственностью Страховая компания ""Паритет-СК""",13652630.623350002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855785.29045,693222.21187,,,,,,693222.21187,3162563.07858,,,3162563.07858,9796845.3329,2988476.70317,251930.672,251930.672,,,,2960.25,,2960.25,39336.10951,,,,,,,,,,,,2570319.77334,,50332.77051,2519987.00283,123929.89832,33090,,90839.89832,6808368.62973,5000,3700,,1300,,24136,,,,,,,,165700,165700,,6613532.62973,1632.62973,,,,6611900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,"Акционерное общество Страховая группа ""Спасские ворота""",430080803.86192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19255989.30269,9500508.71397,,,,618508.40274,,8882000.31123,9755480.58872,352540.323,8618982.62208,783957.64364,410124814.55923,79342282.13159,998289.46028,998289.46028,,,3510743.20958,1121782,1121782,,48485725.24203,,,,,,,,,,,,13884153.33598,,3661043.06411,10223110.27187,11341588.88372,,,11341588.88372,330768199.82764,212981.1,212981.1,,,,33634040,294316950,294316950,,6000,,,6000,423234.7,83734.7,339500,2174994.02764,434016.644,,,,1740977.38364,,,,,,,,,,,,14332.6,,,14332.6,,,,,,,,,,700000,510000,,,190000,,,,,,,,,,,,,,,,,,,
3390,"Акционерное общество ""Страховая Компания ""ПОЛИС-ГАРАНТ""",195020.59866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,,,,,,800,,,,,194220.59866,110200.09866,,,,,,,,,,,,,,,,,,,,,110200.09866,,,110200.09866,,,,,40563.75,,,,,,,,,,,,,,37000,,37000,,,,,,,3563.75,,,,,,,,,3563.75,,43456.75,,,43456.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,"Общество с ограниченной ответственностью Страховая компания ""Газпром страхование""",6459055066.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4614110310.832,1737201817.302,,,,1354315.846,,1735847501.456,2876908493.53,1666713978.53,50968545,1159225970,1844934755.76,1233337252.038,5900101.231,5900101.231,,1165008.186,15364509.327,,,,,,,,,,,,,,,,804280157.511,,693059908.169,111220249.342,406627475.783,4531.1,1478833.605,405144111.078,389396254.434,,,,,,18938175,,,,20918277.704,20918277.704,,,401061.6,,401061.6,345986718.551,17698398.947,,,,328288319.604,3152021.579,,,,,,347940.687,2526040.892,,278040,500,222200749.288,24236064.082,,197964685.206,,,,,,,,,,10000,10000,,,,,,,,,,,,,,,,,,,,,,
3438,"Общество с ограниченной ответственностью ""ПРОМИНСТРАХ""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,"Общество с ограниченной ответственностью ""АльфаСтрахование-Жизнь""",2643048890.80828,2447648623.58838,2447511092.63138,2419287021.58596,171688165.64984,,106447689.14093,61409883.23087,1276679.067,2553914.21104,2230513477.63903,29307999.01304,685885663.43162,1366703327.31994,138991603.82365,9624884.05078,17085378.29709,2230591.68485,1956656.55063,11978907.21714,728810.93641,190411.90806,,,,,,,,,,,,,28224071.04542,,,,,,,,,,,,,28224071.04542,2381.5,,15423807.05355,9159387.58679,3638494.90508,,,,,,,,,,,,,137530.957,9238.4116,,,,,,,,,,,,,9238.4116,,,,,9238.4116,,,,,,,,,,,,,128292.5454,,,,,,,,,,,,,128292.5454,,,,,128292.5454,,,,,,,,,,,,,1290.79609,708.50988,,,,,708.50988,582.28621,,,,,582.28621,195398976.42381,60174382.32947,,,,,,60174382.32947,135224594.09434,,,135224594.09434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,"Общество с ограниченной ответственностью ""Хоум Кредит Страхование""",290505001.73522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268515460.13724,268515460.13724,,,,,,268515460.13724,,,,,21989541.59798,15378459.31398,,,,,,,,,,,,,,,,,,,,,387886.728,,,387886.728,14990572.58598,,,14990572.58598,6262790,,,,,,,,,,,,,,,,,6262790,,,,,6262790,,,,,,,,,,,,348292.284,,,348292.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,"Общество с ограниченной ответственностью Страховая компания ""Согласие-Вита""",189277221.21823,143877709.4362,143877709.4362,140981597.51952,7143149.53729,,562239.45,4814434.44342,1766475.64387,,131247639.30006,7492230.26452,52773197.09294,49378938.32406,21600665.13854,2608.48,174138.50617,462.91,,94236.56935,36534.05155,42904.97527,2416670.176,2252370.176,,158200,,6100,,,,,,,2896111.91668,,,,,,,1000,1000,,,,,1349932.91668,,1300,1125067.01395,101052.91607,122512.98666,1545179,21900,,1283300,12629,227350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45399511.78203,762179.32513,,,,,,762179.32513,44637332.4569,,,44637332.4569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,"Общество с ограниченной ответственностью ""Страховое медицинское общество ""Спасение""",9156789.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9156789.468,,,,,,,,9156789.468,,,9156789.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,"Общество с ограниченной ответственностью ""Международная Страховая Группа""",70588972.57676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17595490.30624,8803340.30624,,,,,,8803340.30624,8792150,,252550,8539600,52993482.27052,5664,5664,5664,,,,,,,,,,,,,,,,,,,,,,,,,,,52935969.116,,,,,,,,,,,,,,,,,,,,,,,52935969.116,,,,,,,,,52935969.116,,51849.15452,,,51849.15452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,"Общество с ограниченной ответственностью ""ППФ Страхование жизни""",414915174.67812,340698612.85312,97170887.5,88006837.5,,,,,,,,,,,,,,,,,,,88006837.5,88006837.5,,,,,,,,,,,9164050,,,,,,,,,,,,,,,,,,,9164050,17750,,9146300,,,,,,,,,243527725.35312,1147431.19104,211840.41,,,72072.909,139767.501,,,,,,,,818343.15504,,,144965.15435,269434.09826,403943.90243,,,,,,,117247.626,,,,,117247.626,242380294.16208,,,,,,,,,,,,,226374793.27708,,,5638154.0422,25945103.10716,194791536.12772,,,,,,,16005500.885,,,,,16005500.885,24495241.97,110306.023,,,84.031,10009.109,100212.883,24384935.947,,,,101723.481,24283212.466,49721319.855,46292369.855,,,,,,46292369.855,3428950,,,3428950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,"Общество с ограниченной ответственностью Страховая компания ""Сбербанк страхование жизни""",21820035990.944702,10251559940.0698,9717616767.4688,4107445251.5723,,,,,,,3973641782.68188,2926433356.02647,190708657.28927,639756541.03536,59471268.81978,157271959.511,130155973.74209,,12843134.30059,82581822.1071,28432354.49948,6298662.83492,3647495.14833,3314040.943,333454.20533,,,,,,,,,,5610171515.8965,,,,,,,5527506134.5406,434257.12066,78113714.17574,192293946.09227,1063956525.6694,4192707691.48253,81861035.83695,,66434.562,46524870.53345,27428495.0575,7841235.684,804345.51895,1000,,525678.1,21035.63715,256631.7818,,,,,,,533943172.60102,265736318.29569,230765944.92367,,33704988.74448,153744198.33596,43316757.84323,,,,,,,,34970373.37202,,11566.00571,23016798.32068,8738319.74313,3203689.3025,,,,,,,,,,,,,268206854.30533,,,,,,,,,,,,,268206854.30533,4662.098,110771.6613,101068912.81081,81904396.51844,85118111.21678,,,,,,,,,,,,,,,,,,,,,,,,,,11568476050.8749,42375688.80697,,,,,,42375688.80697,11526100362.0679,,,11526100362.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,"Акционерное общество ""Русский Стандарт Страхование""",486974024.0719,207230186.76995,207230186.76995,202761175.19985,16232695.71596,,4833691.36727,11329991.22609,69013.1226,,3627968.67742,3627968.67742,,,,,247310.09555,,,247310.09555,,,182437349.41814,354236.77776,16106341.02814,148112669.99888,17864101.61336,,215851.29278,114816.96868,101034.3241,,,,4469011.5701,,,,,,,,,,,,,4469011.5701,,,,4329605.71171,139405.85839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279743837.30195,129819640.30195,2342.4,,,,,129817297.90195,149924197,726144,1064570,148133483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,"Общество с ограниченной ответственностью Страховая компания ""АСКОР""",40339220.26138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8322021.545,8322021.545,,,,,,8322021.545,,,,,32017198.71638,9238637.16467,4935367.38299,4935367.38299,,,1345361.6,,,,,,,,,,,,,,,,2615430.35056,,2000,2613430.35056,342477.83112,,,342477.83112,22537563.51487,2800,2800,,,,,,,,,,,,,,,22513763.51487,,,14000,,22499763.51487,21000,,,,,,,,21000,,,240998.03684,,,240998.03684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
