"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
3511,"Общество с ограниченной ответственностью Страховая компания ""Согласие-Вита""",165136,160091,160091,153533,16059,,1480,11190,3389,,132133,10090,49146,48349,24540,8,161,4,,141,10,6,5180,4913,,186,,81,,,,,,,6558,,,,,,,1,1,,,,,3833,,2,3431,245,155,2724,53,,1678,10,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5045,2096,,,,,,2096,2949,,,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,"Общество с ограниченной ответственностью ""Страховое медицинское общество ""Спасение""",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,183,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,"Общество с ограниченной ответственностью ""Международная Страховая Группа""",67126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62084,33611,,,,,,33611,28473,,7,28466,5042,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,,,,,,,,,,,,,,,,,,,,,,,5011,,,,,,,,,5011,,30,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,"Общество с ограниченной ответственностью ""ППФ Страхование жизни""",250594,208333,28123,19151,,,,,,,,,,,,,,,,,,,19151,19151,,,,,,,,,,,8972,,,,,,,,,,,,,,,,,,,8972,1,,8971,,,,,,,,,180210,1885,786,,,240,546,,,,,,,,850,,,241,307,302,,,,,,,249,,,,,249,178325,,,,,,,,,,,,,150959,,,4532,23115,123312,,,,,,,27366,,,,,27366,25854,407,,,3,151,253,25447,,,,1963,23484,16407,12949,,,,,,12949,3458,,,3458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,"Общество с ограниченной ответственностью Страховая компания ""Сбербанк страхование жизни""",6536046,6498729,5961678,2871676,,,,,,,2809285,2430833,132033,235845,6492,4082,52047,,2138,36919,11302,1688,10344,9665,679,,,,,,,,,,3090002,,,,,,,2981035,2652,99200,199184,773227,1906772,99394,,63,63497,31661,4173,9573,1,,8500,657,415,,,,,,,537051,328512,299655,,42927,225586,31142,,,,,,,,28857,,352,22758,5210,537,,,,,,,,,,,,,208539,,,,,,,,,,,,,208539,28,127,115719,52361,40304,,,,,,,,,,,,,,,,,,,,,,,,,,37317,35503,,,,,,35503,1814,,,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,"Акционерное общество ""Русский Стандарт Страхование""",844180,325063,325063,319534,14702,,4513,10147,42,,60,60,,,,,769,,,769,,,303096,4405,73154,202421,23116,,907,338,569,,,,5529,,,,,,,,,,,,,5529,,,,5397,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519117,385363,5,,,,,385358,133754,131,909,132714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,"Общество с ограниченной ответственностью Страховая компания ""АСКОР""",6298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852,2852,,,,,,2852,,,,,3446,1541,1460,1460,,,1,,,,,,,,,,,,,,,,47,,1,46,33,,,33,1878,2,2,,,,,,,,,,,,,,,1872,,,4,,1868,4,,,,,,,,4,,,27,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,"общество с ограниченной ответственностью ""Британский Страховой Дом""",37305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15613,4816,,30,,22,,4764,10797,4654,223,5920,21692,945,275,275,,,,,,,30,,,,,,,,,,,,279,5,11,263,361,133,199,29,19944,177,177,,,,,,,,,,,,5,5,,19627,19424,,,,203,135,,,,,,,,,135,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,"Общество с ограниченной ответственностью ""Страховая Компания Доминанта""",1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,2,,,2,,2,,1561,608,,,,,,,,,,,,,,,,,,,,,608,,1,607,,,,,953,,,,,,,,,,,,,,11,,11,942,2,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,"Общество с ограниченной ответственностью ""СК ""Экспресс-страхование""",675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,125,125,,,,,275,,,,,,,,,275,,275,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-Жизнь""",107103,40250,40249,33487,13058,,4697,7923,438,,18218,2319,4919,3209,7766,5,2211,218,221,165,1548,59,,,,,,,,,,,,,6762,,,,,,,291,1,19,124,137,10,6471,,3,3265,1388,1815,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,16,,,5,3,8,662,,,17,35,610,66175,64364,,,,3282,,61082,1811,,49,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",547193,389749,370615,265885,246572,,72455,160590,13527,,4,,,,3,1,19125,1,537,12822,5325,440,184,7,1,15,30,131,,,,,,,104730,,,,,,,18,,,,2,16,102499,7,14,24110,69096,9272,2213,2,50,118,414,1629,,,,,,,19134,18131,15617,,48,6843,8726,,,,,,,,2431,,41,520,1802,68,83,4,1,14,28,36,,,,,,,1003,,,,,,,,,,,,,7,,,,1,6,996,,,48,380,568,,,,,,,67,29,,,,,29,38,,,,,38,157377,157311,,,,95,,157216,66,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,"Общество с ограниченной ответственностью ""Вита-страхование""",8515,5118,4970,2468,,,,,,,2315,2315,,,,,150,2,63,2,5,78,3,,,,,3,,,,,,,2502,,,,,,,2,,,1,1,,2500,620,1106,527,105,142,,,,,,,,,,,,,148,6,,,,,,,,,,,,,6,,,,,6,,,,,,,,,,,,,142,,,,,,,,,,,,,141,,,2,23,116,1,,,,1,,,,,,,,3,,,,,,,3,,,,,3,3394,3369,1,,,2,,3366,25,1,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,"Общество с ограниченной ответственностью Страховая компания ""Альянс Жизнь""",39022,21265,1326,412,,,,,,,6,,,1,2,3,225,,1,8,216,,181,122,39,20,,,,,,,,,914,,,,,,,,,,,,,36,,,2,29,5,878,117,39,89,101,532,,,,,,,19939,7071,5688,,,3423,2120,145,,,,,,,1383,,,102,271,1010,,,,,,,,,,,,,12868,,,,,,,,,,,,,12868,,,1294,399,11175,,,,,,,,,,,,,18,5,,,,,5,13,,,,,13,17739,12663,,,,,,12663,5076,,,5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,"Общество с ограниченной ответственностью ""Страховое общество ""Помощь""",68304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53745,65,,,47,10,,8,53680,,13,53667,14559,246,10,10,,,2,2,,2,41,,,,,,,,,,,,151,,78,73,40,40,,,2066,53,53,,,,6,1,,1,,,,,28,,28,219,167,,,5,47,1759,,,,12,,,,368,1379,,12247,10858,,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-М""",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,"Общество с ограниченной ответственностью Страховая компания ""Независимая страховая группа""",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,60,,,,57,,3,953,824,33,96,466,356,93,93,,,38,,,,140,,,,,,,,,,,,22,,,22,63,63,,,110,24,24,,,,41,,,,,,,,,,,45,1,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,535,446,4,5,80,,,,,,,,,,,,,,,,,,,
3866,"Общество с ограниченной ответственностью ""Страховая компания ""ВСК-Линия жизни""",92802,92503,92503,71707,58923,537,5018,53368,,,11065,2756,7985,324,,,1719,1,53,2,115,1548,,,,,,,,,,,,,20796,,,,,,,,,,,,,20767,1,,14277,5326,1163,29,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,41,,,,,41,10,,,,,10,248,246,,,,,1,245,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,"Общество с ограниченной ответственностью ""АК БАРС СТРАХОВАНИЕ""",281200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111259,111023,,,,,,111023,236,236,,,169941,110413,534,,534,,15,,,,,4241,,,,,,4241,,,4241,,1618,,,1618,104005,69590,2242,32173,59186,3,3,,,,21,,,,,,,,23,,23,59139,,,,,59139,,,,,,,,,,,,342,1,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,"Общество с ограниченной ответственностью страховая компания ""ДЕЛО ЖИЗНИ""",22149,10290,9022,20,,,,,,,,,,,,,20,,,,7,13,,,,,,,,,,,,,9002,,,,,,,,,,,,,9002,,,452,1852,6698,,,,,,,,,,,,,1268,128,,,,,,,,,,,,,128,,,27,27,74,,,,,,,,,,,,,1140,,,,,,,,,,,,,1140,,,,242,898,,,,,,,,,,,,,,,,,,,,,,,,,,11859,11859,,,,28,,11831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,"Общество с ограниченной ответственностью Страховая компания ""Росгосстрах Жизнь""",288146,212324,68267,9920,,,,,,,1391,5,575,811,,,1325,29,162,951,180,3,7204,4,3,1574,5182,441,,,,,,,58347,,,,,,,,,,,,,9521,,,9221,277,23,48826,1,5,96,135,48589,,,,,,,144057,71305,68680,266,29786,29766,8861,1,,,,,,,2602,4,,1327,372,899,23,,,2,7,14,,,,,,,72752,23154,,,23154,,,,,,,,,45940,20,544,21611,17907,5858,3658,,3,92,254,3309,,,,,,,,,,,,,,,,,,,,75822,38139,,,,404,,37735,37683,,,37683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941,"Общество с ограниченной ответственностью ""СМП-Страхование""",88839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58015,39339,,,,,,39339,18676,6548,165,11963,30824,24155,1447,1446,1,19,5,5,2,3,,,,,,,,,,,,,2307,,108,2199,20372,9826,10332,214,741,29,29,,,,1,1,1,,,,,,,,,710,86,,,,624,,,,,,,,,,,,5928,,,5928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943,"Общество с ограниченной ответственностью ""Страховая компания ""АК БАРС-Мед""",33132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33132,,,,,,,,33132,,221,32911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,"Акционерное общество ""АИГ страховая компания""",1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152,164,,,,,,,,,105,,,,,,,,,,,,59,,,59,,,,,598,15,15,,,,,,,,,,,,158,,158,425,,,,,425,,,,,,,,,,,,390,,,390,,,,,,,,,,168,168,,,,,,,,,,,,,,,,,,,,,,
3954,"Общество с ограниченной ответственностью ""РУССКОЕ СТРАХОВОЕ ОБЩЕСТВО ""ЕВРОИНС""",592707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159392,55260,7212,3369,,9053,,35626,104132,,6158,97974,185749,148233,112116,111355,761,,,81,74,7,178,964,148,147,,1,,816,,,816,,1647,726,194,727,33247,10711,20493,2043,34608,714,714,,,,,230,144,86,,,,,1690,1690,,31699,64,,252,25,31358,275,,,,,,,,273,2,,2908,454,,2454,,,,,,,,,247566,,,,,,,,,,,,,,,,,,,,,,,,
3969,"Общество с ограниченной ответственностью ""Страховая Компания Чабб""",504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,110,43,,22,45,,,,,,,394,128,,,,,,,,,88,,,,,,,,,,,,39,,4,35,1,,,1,224,,,,,,,,,,,,,,3,3,,221,3,,,,218,,,,,,,,,,,37,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972,"Общество с ограниченной ответственностью ""Страховая Компания ""Ренессанс Жизнь""",3591619,2756769,2327021,2275154,,,,,,,2144272,247160,613638,589699,693775,,2383,1379,912,88,3,1,128499,128406,87,,4,2,,,,,,,51867,,,,,,,3961,2,22,68,434,3435,45025,205,49,29447,9782,5542,2881,63,,2529,179,110,,,,,,,429748,270207,129636,1,48245,72730,8660,,19373,1119,4330,6061,7863,,3233,,,2244,291,698,117965,68869,7114,9047,32935,,,,,,,,159541,1886,,1802,84,,,,,,,,,153623,3332,14,96287,35903,18087,4032,4032,,,,,,,,,,,3799,2745,,,,,2745,1054,,,,,1054,831051,636133,,,,,,636133,194918,,,194918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,"Общество с ограниченной ответственностью ""Капитал Лайф Страхование Жизни""",1665920,837562,489503,291126,,,,,,,136641,66517,38251,26071,5791,11,134507,17,205,480,143,133662,197,142,31,19,3,2,19781,751,2089,,,16941,198377,,,,,,,,,,,,,9851,,39,668,3501,5643,1044,100,203,248,290,203,187482,,,,,187482,348059,72082,67047,,1082,27655,38257,53,,,,,,,4518,,,2016,1754,748,,,,,,,517,,9,,1,507,275977,17833,,,5721,11538,574,,,,,,,258104,,,117196,78863,62045,,,,,,,40,,,2,1,37,5705,223,,,,86,137,5482,,,,671,4811,822653,556353,366,,93,204,,555690,266300,6448,31,259821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,"Акционерное общество Страховая компания ""УРАЛСИБ Жизнь""",115171,113862,109320,108869,21258,,716,20542,,,87377,194,12085,58897,16201,,234,,,223,1,10,,,,,,,,,,,,,451,,,,,,,,,,,,,451,,,81,64,306,,,,,,,,,,,,,4542,2870,,,,,,,,,,,,,2870,,,2636,189,45,,,,,,,,,,,,,1672,,,,,,,,,,,,,1672,,,952,401,319,,,,,,,,,,,,,291,180,,,,,180,111,,,,,111,1018,310,,,,,,310,708,,,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,"Общество с ограниченной ответственностью ""Страховая Компания Чабб Жизнь""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,"Общество с ограниченной ответственностью Страховая компания ""Чулпан-Жизнь""",22985,11761,11761,20,,,,,,,,,,,,,20,10,,10,,,,,,,,,,,,,,,11741,,,,,,,,,,,,,11741,8680,1035,1922,92,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,,,,,,,333,,,81,127,125,10891,10891,,,,,,10891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,"Общество с ограниченной ответственностью ""Общество страхования жизни ""РЕСО-Гарантия""",17126,9069,8747,5381,5322,,3546,1774,2,,,,,,,,59,2,,1,11,45,,,,,,,,,,,,,3366,,,,,,,,,,,,,3366,,10,9,208,3139,,,,,,,,,,,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,,,,,,,,,,,,,322,,,321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8057,8057,,,,5,,8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,"Акционерное общество ""ЕРВ Туристическое Страхование""",14529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,1596,1586,,,,,10,3864,3864,,,9069,1586,,,,,,,,,,,,,,,,,,,,,,,,,1586,,,1586,1638,,,,,,,,,,,,,,,,,1586,,,,,1586,52,,,,,,,,52,,,5845,3230,,2615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
