"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
3064,"Акционерное общество ""Боровицкое страховое общество""",17933505.86382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13582852.906,979082.2,1260,,,,,977822.2,12603770.706,181446.706,,12422324,4350652.95782,4063582.96678,2571100,2571100,,,,,,,718818.04835,,,,,,,,,,,,738212.11843,,3000,735212.11843,35452.8,,,35452.8,284969.99104,,,,,,,,,,,,,,1432.49552,,1432.49552,134537.49552,,,,,134537.49552,149000,,,,,,,,109000,40000,,2100,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,"Общество с ограниченной ответственностью ""Международная страховая компания ""АйАйСи""",232588122.80859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508200,300,,,,,,300,507900,,,507900,232079922.80859,226995822.80859,,,,,,,,,,,,,,,,,,,,,,,,,226995822.80859,,,226995822.80859,5084100,,,,,,,,,,,,,,,,,5084100,,,,,5084100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,"Общество с ограниченной ответственностью ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",20158667.21653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125163.37869,1530988.52869,,,,,,1530988.52869,594174.85,,,594174.85,18033503.83784,3613419.72759,4585.4,4585.4,,,,2351569,,2351569,9291.28903,,,,,,,,,,,,1127515.2913,,,1127515.2913,120458.74726,,,120458.74726,6293048.7325,,,,,,,4423194.65,,4423194.65,,,,,,,,21370.7225,,,,,21370.7225,1848483.36,,,,,,,,,1848483.36,,8127035.37775,4815066.1965,,3311969.18125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,"Акционерное общество ""Группа страховых компаний ""Югория""",230150637354.47348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323701350.39851,104794831.62748,33495.6436,10401600,,37335845.00903,,57023890.97485,218906518.77103,31536480.5105,37055559.31158,150314478.94895,394392520.07498,304659787.90856,87718852.62874,87718852.62874,,,5414692.90779,918175,,918175,24664176.25738,14112.5,,,,,,14112.5,,,14112.5,,106093105.41531,7513964.14512,5761958.19978,92817183.07041,79836673.19934,12252745.04198,5982349.50165,61601578.65571,85894229.9423,192420,192420,,,,79840046.0388,174166.55452,,174166.55452,88000,88000,,,54216.71449,19649.0603,34567.65419,5466880.63449,997945.57026,,142100,,4326835.06423,78500,,,,,,,,77500,1000,1192679.63334,2645822.59078,4469.66134,,2641352.92944,,,,,,,,,,21625000,15605000,170000,2480000,3370000,229410918484,20158930000,,20158930000,,,,,,,,183105551684,6458227776,10165742400,5008995200,161472586308,15822822400,10323614400,
3225,"Общество с ограниченной ответственностью ""Страховая компания ИНТЕРИ""",8967490.96916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348000,348000,,348000,,,,,,,,,8619490.96916,5532790.96916,5532790.96916,5532790.96916,,,,,,,,,,,,,,,,,,,,,,,,,,,3086700,3086700,3086700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3229,"Акционерное общество ""Страховая бизнес группа""",47514889590.07943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19369842.615,9948335,,9766415,,61320,,120600,9421507.615,,4861507.615,4560000,631014419.46443,588452820.26489,,,,353320,2636.66,3349604.6,3349604.6,,12118119.30591,,,,,,,,,,,,572501727.49198,,565124626.47043,7377101.02155,127412.207,97430,29657.207,325,42546337.99223,,,,,,3450,4724637.75,4022267.45,702370.3,,,,,530500,,530500,37220442.24223,36875392.24223,,5000,,340050,67308,,,60000,,,,,,7308,,15261.20731,,,15261.20731,,,,,,,,,,4310000,3040000,180000,30000,1060000,46860195328,,,,,,,,,,,46860195328,1358886400,3242139648,528384000,41730785280,,,
3230,"Акционерное общество ""Страховая компания ""СОГАЗ-Мед""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,"Акционерное общество Страховая компания ""Совкомбанк Жизнь""",331257602.584,76908117.083,76908117.083,34867659.2193,,,,,,,3279313.96313,76011.03953,1178907.00557,1694951.27725,329444.64078,,64803.81053,,,64803.81053,,,31523541.44564,31523541.44564,,,,,,,,,,,42040457.8637,,,,,,,,,,,,,3013325.7327,,,2456450,79939.71394,476936.01876,39027132.131,38782056.693,,,85560.465,159514.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39619.6,,,,,,,39619.6,144.693,,,1238.75529,38236.15171,254309865.901,253361615.901,,,,242568455.616,,10793160.285,948250,,600,947650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,"Общество с ограниченной ответственностью Страховая компания ""Паритет-СК""",2516621.19496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929802.54,104902.54,,,,,,104902.54,824900,,,824900,1586818.65496,342020.33862,16757,16757,,,,2960.25,,2960.25,67330.89751,,,,,,,,,,,,222947.20811,,2983.1634,219964.04471,32024.983,3350,,28674.983,1244798.31634,1217500,1217500,,,,,,,,,,,,300,300,,26998.31634,298.31634,,,,26700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,"Акционерное общество Страховая группа ""Спасские ворота""",457189071.95493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373589.90967,2498138.06903,,,,141140,,2356998.06903,1875451.84064,40959.9745,1704841.00114,129650.865,452625482.04526,157071625.76796,230613.6,230613.6,,,,1121782,1121782,,148147010.28595,,,,,,,,,,,,4622563.2448,,1910971.67303,2711591.57177,2949656.63721,,,2949656.63721,295549426.6773,100696,100696,,,,,294316550,294316550,,,,,,115400,400,115000,1016780.6773,103695.101,,,,913085.5763,,,,,,,,,,,,4429.6,,,4429.6,,,,,,,,,,190000,150000,,,40000,,,,,,,,,,,,,,,,,,,
3390,"Акционерное общество ""Страховая Компания ""ПОЛИС-ГАРАНТ""",1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1700,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,"Общество с ограниченной ответственностью Страховая компания ""Газпром страхование""",700875088.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427815601.093,74418275.163,,,,11899929.735,,62518345.428,353397325.93,350214625.93,,3182700,273059486.91,171840550.432,288987.139,288987.139,,200490,15364509.327,,,,,,,,,,,,,,,,87328570.054,,33991619.444,53336950.61,68657993.912,,25748.927,68632244.985,94685963.87,,,,,,18938175,,,,,,,,,,,75747788.87,,,,,75747788.87,,,,,,,,,,,,6532972.608,5267526.262,,1265446.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,"Общество с ограниченной ответственностью ""ПРОМИНСТРАХ""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,"Общество с ограниченной ответственностью ""АльфаСтрахование-Жизнь""",247336535.2653,231744138.24233,231744138.24233,229840838.74932,9906766.74818,,7734060.47437,1686419.07771,572.4,485714.7961,216904780.14251,6471750.4432,79921970.50427,109669331.05073,20841728.14431,,3029291.85863,2264952.49598,,763089.36265,1250,,,,,,,,,,,,,,1903299.49301,,,,,,,,,,,,,1903299.49301,,,1576264.67208,300509.50673,26525.3142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15592397.02297,9446832.04822,,,,,,9446832.04822,6145564.97475,,,6145564.97475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,"Общество с ограниченной ответственностью ""Хоум Кредит Страхование""",45538035.74724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38916815.08343,38916815.08343,,,,,,38916815.08343,,,,,6621220.66381,4467033.03581,,,,,,,,,,,,,,,,,,,,,86476.5,,,86476.5,4380556.53581,,,4380556.53581,2083260,,,,,,,,,,,,,,,,,2083260,,,,,2083260,,,,,,,,,,,,70927.628,,,70927.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,"Общество с ограниченной ответственностью Страховая компания ""Согласие-Вита""",19075003.875830002,8297517.84183,8297517.84183,7965200.47183,156869.845,,,137685.72,19184.125,,7420053.31556,1404272.00475,2778796.62246,1787685.79465,1449298.8937,,58954.13527,216.78,,53384.31303,5353.04224,,329323.176,328943.176,,200,,180,,,,,,,332317.37,,,,,,,,,,,,,101367.37,,,98677.37,2690,,230950,10100,,208800,,12050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10777486.034,7755,,,,,,7755,10769731.034,,,10769731.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,"Общество с ограниченной ответственностью ""Страховое медицинское общество ""Спасение""",7042240.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7042240.529,,,,,,,,7042240.529,,,7042240.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,"Общество с ограниченной ответственностью ""Международная Страховая Группа""",30030841.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4427300,1465500,,,,,,1465500,2961800,,218300,2743500,25603541.949,5664,5664,5664,,,,,,,,,,,,,,,,,,,,,,,,,,,25597877.949,,,,,,,,,,,,,,,,,,,,,,,25597877.949,,,,,,,,,25597877.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,"Общество с ограниченной ответственностью ""ППФ Страхование жизни""",25865530.267520003,18105178.44252,9052070,8650520,,,,,,,,,,,,,,,,,,,8650520,8650520,,,,,,,,,,,401550,,,,,,,,,,,,,,,,,,,401550,,,401550,,,,,,,,,9053108.44252,28481.20872,,,,,,,,,,,,,21081.00472,,,17408.05419,3202.07396,470.87657,,,,,,,7400.204,,,,,7400.204,9024627.2338,,,,,,,,,,,,,8290059.4318,,,623955.451,1366751.1692,6299352.8116,,,,,,,734567.802,,,,,734567.802,1210911.168,2790.4,,,,2050,740.4,1208120.768,,,,,1208120.768,6549440.657,6304890.657,,,,,,6304890.657,244550,,,244550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,"Общество с ограниченной ответственностью Страховая компания ""Сбербанк страхование жизни""",1823464854.44416,1229361704.44416,1146140573.07474,254941960.34366,,,,,,,252058548.83651,172944012.42848,1812964.83106,76716971.21614,580600.36083,4000,2883411.50715,,2391982.58975,491428.9174,,,,,,,,,,,,,,,891198612.73108,,,,,,,891125276.55708,,9833473.77266,19698040.30225,103114772.63998,758478989.84219,40936.174,,,,40936.174,,32400,,,16800,6000,9600,,,,,,,83221131.36942,19955994.58745,7655045.838,,1004327.239,5802438.169,848280.43,,,,,,,,12300948.74945,,4429.468,4366964.81635,5496953.26983,2432601.19527,,,,,,,,,,,,,63265136.78197,,,,,,,,,,,,,63265136.78197,,82817.2742,6902900.34128,20449063.62854,35830355.53795,,,,,,,,,,,,,,,,,,,,,,,,,,594103150,49200,,,,,,49200,594053950,,,594053950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,"Акционерное общество ""Русский Стандарт Страхование""",79749915.22461,19834137.06461,19834137.06461,19834137.06461,882094.35947,,113687.38118,768406.97829,,,11104482.58984,11104482.58984,,,,,11688.62944,,,11688.62944,,,7722635.20052,57827.50978,866765.7105,5662285.15,1135756.83024,,113236.28534,109691.36615,3544.91919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59915778.16,25987848.88,49658.88,,,,,25938190,33927929.28,5135009.28,87880,28705040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,"Общество с ограниченной ответственностью Страховая компания ""АСКОР""",15839215.76258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827490.70201,827490.70201,,,,,,827490.70201,,,,,15011725.06057,2868330.84106,1215946.9565,1215946.9565,,,,,,,300252.33541,,,,,,,,,,,,1256662.54,,2000,1254662.54,95469.00915,,,95469.00915,12107925.21036,,,,,,,,,,,,,,,,,12097425.21036,,,14000,,12083425.21036,10500,,,,,,,,10500,,,35469.00915,,,35469.00915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,"общество с ограниченной ответственностью ""Британский Страховой Дом""",54210115.72741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2959462.88363,128573.65863,,1700,,24530,,102343.65863,2830889.225,366552.106,2106825.089,357512.03,51250652.84378,7341362.72798,114001.3671,114001.3671,,,,,,,6309488.21544,,,,,,,,,,,,800990.28777,,99182.91698,701807.37079,116882.85767,59663.46,57049.34367,170.054,40716329.79837,70000,70000,,,,,,,,,,,,,,,39551100.6759,39382000,,,,169100.6759,1095229.12247,,,,,,,,,1095229.12247,3192960.31743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,"Общество с ограниченной ответственностью ""Страховая Компания Доминанта""",5203905.18374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203905.18374,4255848.44374,,,,,,,,,2699976,,,,,,,,,,,,1555872.44374,,,1555872.44374,,,,,948056.74,,,,,,,,,,,,,,10000,,10000,938056.74,22000,,,,916056.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,"Общество с ограниченной ответственностью ""СК ""Экспресс-страхование""",1170703.73346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170703.73346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212920.37507,,,,,,,,,,,,,,,,,106500,106500,,,,,106420.37507,,,,,,,,,106420.37507,,957783.35839,,,957783.35839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-Жизнь""",980904734.7952,4144756.5275,4144756.5275,2746123.06417,110232.5066,,86864.1356,23368.371,,,1342332.20863,793778.22675,147276.9311,166948.54694,234328.50384,,1293558.34894,173151.82751,233119.66605,613561.16162,273195.35297,530.34079,,,,,,,,,,,,,1398633.46333,,,,,,,30916.8066,1042,4281.64344,18731.70072,6861.46244,,1367716.65673,,,806961.42925,482977.96416,77777.26332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.29937,,,,,,,1689.29937,,,,,1689.29937,976758288.96833,974555685.16833,,,,955756434.65974,,18799250.50859,2202603.8,,890523,1312080.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",45682304.56405,34510256.87305,34429505.00464,13407246.37673,6087242.5631,,640081.56034,4262417.08924,1184743.91352,,,,,,,,7271131.15263,,373633.6304,5162751.11777,1689053.79337,45692.61109,48872.661,37980,3446.52,7446.141,,,,,,,,,21022258.62791,,,,,,,,,,,,,7826214.08691,60,24400,2703756.088,4915747.44291,182250.556,13196044.541,12959100,700,11147.005,33265.914,191831.622,,,,,,,80751.86841,37172.63141,24.936,,,,24.936,,,,,,,,31241.17541,,334,20431.41656,10475.75885,,5906.52,480,3446.52,1980,,,,,,,,,43579.237,,,,,,,,,,,,,,,,,,,43579.237,,,833.701,2930.284,39815.252,,,,,,,,,,,,,,,,,,,,11172047.691,11159797.691,,,,7047629.304,,4112168.387,12250,,,12250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,"Общество с ограниченной ответственностью ""Вита-страхование""",21573633.71481,1397462.93469,1397462.93469,1368063.55078,,,,,,,1367863.55078,1367863.55078,,,,,200,200,,,,,,,,,,,,,,,,,29399.38391,,,,,,,,,,,,,29399.38391,10096.93589,13101.9955,5151.82011,,1048.63241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20176170.78012,17151582.09112,,,,16942887,,208695.09112,3024588.689,,85591.156,2938997.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
